Year,Month,UniqueID,Discipline,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,DisciplineOther,Status,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,StatusOther,OS,CurrentProgramming,CurrentDatabases,CurrentVersionControl,CurrentShell,CurrentSatisfaction,WhyAttending,Column27,Column28,Column29,WhyAttendingOther,Exposure,Column31,Column32,Column33,Column34,Column35,ExposureOther,ProgrammingLanguageCovered,RawData,WriteScript,SearchOnline,OvercomeProblem,ProgrammingSoftware,AnalysesEasier,HopeToLearn,Country,Gender,GenderOther,Race,Column43,Column44,Column45,Column46,Column47,Column48,RaceOther
2017,11,1cathe,,,,,Computer Science,,,,,,,,Social Sciences,,,Graduate Student,,Faculty,,,,,,,Apple/Mac OS,Weekly,Several times per year,Several times per year,Monthly,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Strongly agree,Agree,Strongly agree,Agree,Disagree,Strongly agree,I hope to greatly increase my proficiency in R for data analysis.,South Africa,,,,,,,,,,
2017,11,0prten,,,,,,,,,Library Sciences,,,,,,,,,,,,,Management/Administrator,,digital scholarship librarian,Windows,Never,Never,Never,Never,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,I don't know/I don't remember,Agree,Agree,Agree,Strongly disagree,Disagree,Agree,I have never worked with programming languages and hope to learn alot,South Africa,,,,,,,,,,
2017,11,6kaluc,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,Government Employee,,,,,Windows,Weekly,Never,Never,Never,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,To acquire additional skills ,Received an email about the workshop,,,,,,,R,Strongly agree,Neutral,Agree,Agree,Agree,Strongly agree,Effective data sorting and management,South Africa,,,,,,,,,,
2017,11,8coten,,,,,,,Engineering,,,,Mathematics or Statistics,Physical Sciences,,,,Graduate Student,,,,,,,,,UNIX/Linux,Several times per year,Never,Less than once per year,Less than once per year,Unsatisfied,,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,Python,Agree,Strongly agree,Neutral,Neutral,Agree,Strongly agree,,South Africa,,,,,,,,,,
2017,11,7kemer,,,,,,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Windows,Daily,Several times per year,Several times per year,Less than once per year,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,,,,,,My friend/colleague told me about it,,R,Neutral,Agree,Neutral,Agree,Neutral,Agree,"Looking forward to improving my R programming skills and learn OpenRefine.     Also, learn smart ways of using spreadsheets",South Africa,,,,,,,,,,
2017,11,1strie,,,,,,,,,,,,,Social Sciences,Research Development,,,,,,,,Management/Administrator,,,Windows,Never,Never,Never,Never,Neutral,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,R,Strongly agree,Strongly disagree,Neutral,Neutral,Agree,Agree,New skills and tools to organize data efficiently,South Africa,,,,,,,,,,
2017,10,1ukgys,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Windows,Several times per year,Less than once per year,Never,Never,Very unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,R,Strongly agree,Agree,Agree,Neutral,Strongly disagree,Strongly agree,"I would like to learn tips for managing and organizing data, as well as ""cleaning up"" data for analyses.",Switzerland,,,,,,,,,,
2017,10,0catob,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,Faculty,,,,,,,Windows,Never,Never,Never,Never,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,To engage with my students on their rsearch,Received an email about the workshop,,,,,,,R,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Agree,I would like to learn the principles of coding in R. I would also like to engage with data analysis outside of CAQDA again.,South Africa,,,,,,,,,,
2017,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,1hemur,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Windows,Monthly,Less than once per year,Never,Never,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,R,Agree,Neutral,Agree,Disagree,Agree,Agree,,Switzerland,,,,,,,,,,
2017,10,1belim,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Windows,Weekly,Weekly,Never,Never,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,R,Agree,Neutral,Agree,Neutral,Neutral,Strongly agree,good practice in data management,Switzerland,,,,,,,,,,
2017,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,2siwuh,,Bioinformatics/Genomics,,,,Earth Sciences,,,,Life Sciences,,,,Ecology,,Graduate Student,,,,,,,,,Apple/Mac OS,Several times per year,Never,Never,Less than once per year,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Agree,Disagree,Neutral,Disagree,Strongly disagree,Strongly agree,,Switzerland,,,,,,,,,,
2017,10,0adgha,,,,,Computer Science,,,,,,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,Weekly,Monthly,Never,Weekly,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,data analysis ,Ethiopia,,,,,,,,,,
2017,10,,,,,,,,,,,,,,,Education,,Graduate Student,,,,,,,,,Apple/Mac OS,Several times per year,Never,Never,Never,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,R,Strongly agree,Neutral,Neutral,Neutral,Agree,Strongly agree,,United States of America,Female,,,,,Hispanic or Latino(a),,,,
2017,10,2FAELM,,,,,,,,,,Life Sciences,,,,,,,,,,,Research Staff,,,,Windows,Less than once per year,Daily,Never,Never,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,,,,,My advisor/supervisor told me about it,,,R,Agree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Neutral,What R and data management programs like SQL have to offer and an introduction to using these tools,United States of America,Male,,,,,,,White,,
2017,10,1xenin,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,Windows,Less than once per year,Several times per year,Never,Never,Unsatisfied,,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,,,My friend/colleague told me about it,,Neither,Agree,Disagree,Agree,Neutral,Strongly disagree,Neutral,Manage my data efficiently,United States of America,Female,,,,,Hispanic or Latino(a),,,,
2017,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,3saele,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,Several times per year,Never,Never,Never,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,R,Strongly agree,Disagree,Agree,Agree,Strongly disagree,Strongly agree,improve organization and efficiency. ,United States of America,Male,,,,,,,White,,
2017,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,5bebat,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Windows,Never,Less than once per year,Never,Never,Satisfied,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,R,Strongly agree,Agree,Agree,Agree,Agree,Neutral,I hope to enhamce my data analysis and progrqamming skills,South Africa,,,,,,,,,,
2017,10,5amras,,,,Business/Economics,,,,,,,,,,,,,,Faculty,,,,,,,Windows,Never,Less than once per year,Never,Never,Unsatisfied,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,R,Agree,Neutral,Agree,Neutral,Agree,Agree,,Ethiopia,,,,,,,,,,
2017,10,6weply,,,,,,,,,,Life Sciences,,,,,,,,,,Government Employee,,,,,Apple/Mac OS,Never,Less than once per year,Never,Never,Very unsatisfied,,,,,Familiarize myself with the subject matter covered,Received an email about the workshop,,,,,,,I don't know/I don't remember,Agree,Disagree,Agree,Neutral,Strongly disagree,Strongly disagree,The content covered and its importance,United States of America,Male,,,,,,,,I prefer not to say.,
2017,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,2panwd,,,Biomedical/Health Sciences,,,,,,,,,,,,,,,,,,,,Retired/Not Employed,,Windows,,,,,Unsatisfied,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,R,Strongly agree,Agree,Agree,Neutral,Strongly disagree,Disagree,"I’m the credentialing exam specialist for Biotility, we administer the Biotechinian Assistant Credentialing Exam nationally to high school Juniors and seniors who are completing their states Biotech curriculum. I’m hoping to learn basic knowledge of R that I can apply to R Copy Detect, which will help us detect test collusion amongst test participants.  ",,,,,,,,,,,
2017,10,2dbbdr,Agricultural or Environmental Sciences,,,,,,,,,,,,,"Materials science, forensic and pharmaceutical science  ",,,,,,,,,,lecturer and researcher,Windows,,,,,Very satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,,,,,,My friend/colleague told me about it,,I don't know/I don't remember,Strongly agree,Disagree,Agree,Strongly agree,Agree,Agree,Hope fully the training workshop will share as a lot of idea about programming language. In addition i will get a full of information about data carpentry which will be help full for my future carer. ,,,,,,,,,,,
2017,10,3wumek,,,,,,,,,,,Mathematics or Statistics,,,,,,,,,Government Employee,,,,,Windows,,,,,Very unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,As a requirement for my program/current position,,,,,,,,By invitation letter.,I don't know/I don't remember,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,skilled in software.,,,,,,,,,,,
2017,10,2sa260,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,Windows,,,,,Not applicable,To learn skills that I can apply to my current work,,,,,,,,,,My friend/colleague told me about it,,I don't know/I don't remember,Strongly agree,Agree,Disagree,Neutral,Agree,Agree,"Learn R and use in my agriculture field design data analysis such as test of significance like ANOVA, T-Test , descriptive statistics and multiple comparisons, visualization of graphs, charts, plot designs etc",,,,,,,,,,,
2017,10,1Senor,,,Biomedical/Health Sciences,,,,,,,,,,,,,,,,,,Research Staff,,,,Windows,,,,,Neutral,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,R,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,
2017,10,0detwe,,,,,,,,,,,,,,Education,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,As a requirement for my program/current position,,Received an email about the workshop,,,,,,,R,Strongly agree,Strongly disagree,Agree,Agree,Strongly disagree,Neutral,I want to learn how to use OpenRefine more accurately and appropriately for my dissertation data. ,,,,,,,,,,,
2017,10,2apunw,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,Life Sciences,,,Social Sciences,,,,Postdoctoral Researcher,,,,,,,,Windows,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,R,Agree,Disagree,Neutral,Agree,Disagree,Strongly agree,,,,,,,,,,,,
2017,10,4nene3,,Bioinformatics/Genomics,,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,Apple/Mac OS,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,,,,iDigBio summit programme of events,R,Agree,Neutral,Agree,Agree,Disagree,Strongly agree,I'd like to dedicate some time to learning fundamental skills for working in R. So far I am using it on an as needed basis and wasting a lot of time fumbling around. ,,,,,,,,,,,
2017,10,2tewil,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Windows,,,,,Not applicable,,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,Python,Agree,Agree,Agree,Neutral,Strongly agree,Strongly agree,,,,,,,,,,,,
2017,10,3hacol,,,,,Computer Science,,,,,,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Neutral,To learn skills that I can apply to my current work,,,As a requirement for my program/current position,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Python,Agree,Agree,Agree,Neutral,Neutral,Strongly agree,"Learn about pandas, open fire. Learn python in terms of data analysis.",,,,,,,,,,,
2017,10,6frnor,,,,,,,,,Library Sciences,,,,,,,Graduate Student,,,,,,,Retired/Not Employed,,Windows,,,,,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Python,Strongly agree,Strongly disagree,Agree,Neutral,Strongly disagree,Neutral,,,,,,,,,,,,
2017,10,2wileh,,,,,,,,,Library Sciences,,,,,,,,,,,,Research Staff,,,,Apple/Mac OS,,,,,Neutral,To learn skills that I can apply to my current work,,,,,,,,,,My friend/colleague told me about it,,Python,Strongly agree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Neutral,"Data cleaning, and using Python",,,,,,,,,,,
2017,10,1xipeb,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Windows,,,,,Neutral,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Neutral,Agree,Strongly agree,Agree,Disagree,Neutral,,,,,,,,,,,,
2017,10,1tesan,,,,,,,,,,,,Physical Sciences,,"Management, Organizational Development, Scholarship of Teaching and Learning",,,,,,,,,Retired/Not Employed,,Apple/Mac OS,,,,,Not applicable,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,,,,,My advisor/supervisor told me about it,,,I don't know/I don't remember,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,,,,,,,,,,,,
2017,10,1xipeb,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Windows,,,,,Neutral,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Agree,Neutral,Strongly agree,Neutral,Neutral,Neutral,,,,,,,,,,,,
