End Date,NewDate,When are you taking this survey?,Will this be your first time attending a Data Carpentry workshop (as a learner)?,Which of the following describes your current status?,Column2,Are you age 18 or above?,"Your department or division (e.g. Microbiology and Molecular Genetics, Environmental Engineering, Sociology, etc):",Your research discipline,Column3,"In three sentences or less, please describe your current field of work or research question.",What operating system is on the computer you are bringing to the workshop?,"Will you be attending the workshop with colleagues, friends, or classmates?","How often to you currently use programming languages (R, Python, etc.) or databases (Access, SQL, etc.)?",What tools do you frequently use to manage and/or analyze data? Check all that apply.,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Do you currently have a dataset that you would like to analyze?,Please enter your level of satisfaction with your current:,Column14,Please rate your level of agreement with the following statements:,Column15,Column16,Column17,Please share what you most hope to learn from attending this workshop.,Does this workshop take place in the United States?,Your age,Your gender,Column18,Race/Ethnicity,Column19
10/25/16 11:16,2016-10,I am taking this survey before coming to the workshop,No,Post-doc,,Yes,Microbiology,"Life science (biology, genetics)",,We are interested in understanding the microbiome of dung beetles feeding on various dung types. We aim to achieve this via NGS using the Illumina MiSeq platform. Understanding these microbiome dynamics will aid research towards lignocellulosic bio-fuels production.,Windows,Yes,Less than once a year,,Excel or other spreadsheet program,,,,,,,,,,I do not have data yet.,Neutral,Neutral,Strongly agree,Agree,Neutral,Neutral,"My current understanding of computational tools for ""omics"" is rather limited. I hope to broaden my understanding in such a manner that I am capable of applying these tools to my microbial metagenomic studies. ",No,,,,,
10/25/16 11:17,2016-10,I am taking this survey before coming to the workshop,Yes,Post-doc,,Yes,Microbiology and Molecular Genetics,"Life science (biology, genetics)",,Microbial ecology,Windows,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Unsatisfied,Unsatisfied,Strongly agree,Strongly agree,Strongly agree,Strongly agree,How to use R or Python for my data analyses,No,,,,,
9/25/16 9:02,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/16 7:20,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/16 11:17,2016-10,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Molecular Genetics,"Life science (biology, genetics)",,Currently working on the expression of viral proteins in a bacterial model. ,Windows,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,I do not have data yet.,Not applicable,Not applicable,Agree,Neutral,Neutral,Neutral,How to use the knowledge I gain from this workshop to help further studies of my project.,No,,,,,
9/23/16 21:59,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/16 11:19,2016-10,I am taking this survey before coming to the workshop,Yes,Other (please specify),Visiting Scholar,Yes,Biotechnology,"Life science (biology, genetics)",,Assessing the genetic diversity of crops of food and  nutritional security as well of economic importance in Ethiopia using modern molecular techniques in order to use those with superior quality for marker assisted breeding in the future. ,Windows,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,SPSS ,I do not have data yet.,Not applicable,Not applicable,Strongly agree,Strongly agree,Strongly agree,Neutral,"I would be happy if I could learn how to data management strategy, analysis and interpretation of the results of the analysis. This will be helpful for my future career as a researcher.",Yes,45-54,Male,,Black or African American,
9/23/16 20:32,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/16 20:22,2016-09,I am taking this survey at the workshop (and I have not previously taken a survey for this workshop),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/16 15:41,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/16 11:18,2016-10,I am taking this survey before coming to the workshop,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/16 11:19,2016-10,I am taking this survey before coming to the workshop,Yes,Faculty,,Yes,"Plant,Soil, and Microbial Sciences","Life science (biology, genetics)",,"Sugar beet genetics, genomics, and germplasm enhancement.",Apple OS,No,Less than once a year,,Excel or other spreadsheet program,FileMaker Pro or Microsoft Access,,,,,,the command line (shell),,,"Yes, and I've already done a fair bit of analysis.",Unsatisfied,Unsatisfied,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Organize and access my 5 TB of sequence,Yes,55-64,Male,,White / Caucasian,
10/25/16 11:20,2016-10,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,PSM,"Life science (biology, genetics)",,mapping of disease resistance gene,Windows,Yes,Several times a year,,,,,R,,,,,,,I do not have data yet.,Unsatisfied,Unsatisfied,Strongly agree,Agree,Agree,Agree,how to deal with sequence data,Yes,25-34,Female,,Asian / Pacific Islander,
10/25/16 11:20,2016-10,I am taking this survey before coming to the workshop,Yes,Staff,,Yes,Microbiology,"Life science (biology, genetics)",,We are investigation the microbiome of dung beetles,Linux,Yes,Less than once a year,,Excel or other spreadsheet program,FileMaker Pro or Microsoft Access,,,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Neutral,Neutral,Strongly agree,Strongly agree,Neutral,Neutral,Learn the correct way to approach the analysis of NGS data,No,,,,,
9/23/16 9:36,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/16 11:21,2016-10,I am taking this survey before coming to the workshop,Yes,Faculty,,Yes,Nutrition,Other (please specify),nutrigenetics,How nutrients interact with genes in determining risk factors for chronic disease,Windows,Yes,Less than once a year,,,,,,,,,,,Statistica,"Yes, and I've already done a fair bit of analysis.",Neutral,Neutral,Strongly agree,Strongly agree,,,,No,,,,,
10/25/16 11:21,2016-10,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Biochemistry,"Life science (biology, genetics)",,Genome assembly and snp identification in the lovebird,Windows,Yes,Daily,,Excel or other spreadsheet program,,,,,,,the command line (shell),,,"Yes, and I've already done a fair bit of analysis.",Very satisfied,Very satisfied,Strongly agree,Agree,Agree,Agree,,No,,,,,
10/25/16 11:22,2016-10,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Biology,"Life science (ecology, zoology, botany)",,Communication in wild olive baboons,Windows,Yes,Weekly,,,,,R,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Satisfied,Satisfied,Agree,Agree,Strongly agree,Neutral,Learn SQL,No,,,,,
10/25/16 11:23,2016-10,I am taking this survey before coming to the workshop,Yes,Staff,,Yes,Charles Lee Lab,"Life science (biology, genetics)",,functional study on PTEN mutation and Autism,Apple OS,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,I do not have data yet.,Unsatisfied,Unsatisfied,Strongly agree,Strongly agree,Strongly agree,Neutral,For data analysis and graph making,Yes,35-44,Male,,Asian / Pacific Islander,
9/22/16 16:13,2016-09,I am taking this survey before coming to the workshop,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/16 16:01,2016-09,I am taking this survey before coming to the workshop,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/16 16:00,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/16 15:59,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/16 15:57,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/16 10:38,2016-09,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Wildlife Ecology and Conservation,"Life science (ecology, zoology, botany)",,"How significant the role of flying fox in seed dispersal and pollination in Sulawesi, Indonesia?",Apple OS,No,Several times a year,,,,,R,,,,,,,I do not have data yet.,Unsatisfied,Neutral,Agree,Strongly agree,Agree,Neutral,Manage data and how to operate R and other database software,Yes,18-24,Female,,Asian / Pacific Islander,
9/22/16 10:33,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/16 10:14,2016-09,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Bioinformatics,Statistics,,I am currently a graduate student in statistics at the Penn State University. I am also a bioinformatics training analyst at MDIBL. ,Apple OS,Not sure,Daily,,Excel or other spreadsheet program,,,R,Python,,,the command line (shell),,,"Yes, and I've already done a fair bit of analysis.",Satisfied,Neutral,Strongly agree,Strongly agree,Strongly agree,Neutral,,Yes,25-34,Male,,White / Caucasian,
9/22/16 10:15,2016-09,I am taking this survey before coming to the workshop,Yes,Staff,,Yes,Genomic Education,"Life science (biology, genetics)",,Educational strategies in genetics/genomics,Windows,Not sure,Less than once a year,,Excel or other spreadsheet program,,,,,MATLAB,,,,,I do not have data yet.,Not applicable,Not applicable,Strongly agree,Agree,Neutral,Neutral,The basics of processing and QC raw genomic data,Yes,25-34,Female,,White / Caucasian,
9/22/16 8:35,2016-09,I am taking this survey before coming to the workshop,Yes,Post-doc,,Yes,DNA editing in Immunology and Epigentics,"Life science (biology, genetics)",,DNA instability in the immune system is guarantied by the DNA editing enzyme AID. AID is a DNA deaminase that induces DNA mutations leading to a variety of antibodies or outside the Ig locus to genome instability and hypothetically cancer. We want to understand when and how AID can induce ongogenesis.,Apple OS,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,Numbers,"Yes, and I've already done a fair bit of analysis.",Neutral,Unsatisfied,Strongly agree,Neutral,Neutral,Neutral,Data Analysis and Data Organisation skills!,No,,,,,
9/22/16 5:04,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/16 11:25,2016-10,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Microbiology ,Other (please specify),Environmental sciences ,To determine the prevalence and diversity of beta-lactamases from aquatic systems. Additionally their regulatory genes and genes associated with genetic mobile elements will be identified. ,Windows,Yes,Several times a year,,Excel or other spreadsheet program,,,,Python,,,the command line (shell),,,I do not have data yet.,Neutral,Neutral,Strongly agree,Agree,Neutral,Neutral,"Knowledge attaining to processing large amount of genetic data obtained from either MiSeq or sanger sequencing, as well as applying the skills I will learn to formulate my own data analysis strategies.",No,,,,,
9/22/16 3:16,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/16 3:15,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/16 11:25,2016-10,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Microbiology,Other (please specify),Aquatic Ecosystem Health,What is the genome of the 0157 E.coli bacteriophage. What is its capability to transfer genes horizontally. How does ARV's interfere with the binding site of phages to E.coli.,Windows,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,I do not have data yet.,Unsatisfied,Unsatisfied,Strongly agree,Strongly agree,Neutral,Neutral,Getting the most information out of my data generated in my PhD study,No,,,,,
10/25/16 11:26,2016-10,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,,Other (please specify),Biochemistry,Doing research in molecular biology.  ,Windows,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,I do not have data yet.,Not applicable,Not applicable,Strongly agree,Strongly agree,Neutral,Neutral,Learning how to organize  my data,No,,,,,
10/25/16 11:26,2016-10,I am taking this survey before coming to the workshop,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/16 11:53,2016-09,I am taking this survey before coming to the workshop,Yes,Post-doc,,Yes,Transcriptional Regulation in development and cancer,"Life science (biology, genetics)",,I'm currently studying a developmentally essential transcription factor. In particular its interaction with nuclear structural proteins and its post-translation modifications.,Apple OS,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,"mainly Prism graphpad for statistics, linear/nonlinear fitting ",I do not have data yet.,Satisfied,Not applicable,Strongly agree,Neutral,Neutral,Neutral,"I hope to improve my data management and analysis.  I'm completely ignorant about R and Python. My expectation is to learn how to use them and to implement them in my daily lab file, if found better than what I currently do.",No,,,,,
9/21/16 7:55,2016-09,I am taking this survey before coming to the workshop,Yes,Post-doc,,Yes,,"Life science (ecology, zoology, botany)",,,Apple OS,Not sure,Daily,,Excel or other spreadsheet program,,,R,,,,,,,,,,,,,,,No,,,,,
9/20/16 4:33,2016-09,I am taking this survey before coming to the workshop,Yes,,,Yes,,,,,,,,,,,,,,,,,,,I do not have data yet.,,,,,,,,No,,,,,
10/25/16 11:27,2016-10,I am taking this survey before coming to the workshop,Yes,Post-doc,,Yes,Biology,"Life science (biology, genetics)",,Aquatic ecophysiology.,Windows,Yes,Weekly,,Excel or other spreadsheet program,,,R,,,,,,,"Yes, and I've already done a fair bit of analysis.",Neutral,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Proper data management skills.,No,,,,,
9/19/16 7:34,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/16 9:19,2016-09,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/16 21:05,2016-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/16 11:28,2016-10,I am taking this survey at the workshop (and I have not previously taken a survey for this workshop),Yes,Post-doc,,Yes,Hatfield Marine Science Center,"Life science (ecology, zoology, botany)",,Zooplankton Ecology.  In situ imaging systems to study the fine-scale plankton distributions in marine ecosystems.,Apple OS,Yes,Weekly,,,,,,,MATLAB,,,,,I am working on generating data.,Neutral,Satisfied,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Best practices in data management and organization,Yes,25-34,Male,,Hispanic or Latino,
10/25/16 11:29,2016-10,I am taking this survey at the workshop (and I have not previously taken a survey for this workshop),Yes,Staff,,Yes,Marine Resources Program,"Life science (biology, genetics)",,Determine Catch and Effort for marine recreational fisheries and comparing different modes of contact. ,Windows,Yes,Several times a year,,Excel or other spreadsheet program,,SQL,R,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Unsatisfied,Unsatisfied,Strongly agree,Strongly agree,Strongly agree,Strongly agree,I would like to learn how to stay organized during data analysis. ,Yes,25-34,Female,,White / Caucasian,
10/25/16 11:29,2016-10,I am taking this survey at the workshop (and I have not previously taken a survey for this workshop),Yes,Staff,,Yes,Ecology and Molecular Genetics,"Life science (biology, genetics)",,"My research is focused on the aquaculture industry in the Pacific Northwest, specifically, it's effect on estuary ecology as well as improvement of the industry, including broodstock development. ",Windows,Yes,Monthly,,Excel or other spreadsheet program,,,R,,,,the command line (shell),,,"Yes, I have data but I haven't started analyzing it yet.",Unsatisfied,Unsatisfied,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,better data management tools and practices,Yes,35-44,Female,,White / Caucasian,
